"Asset Type","Asset","Source","Harness","Last Updated UTC","Path Relative to Home","Kind","Source Relative Path"
"agents","image-optimization-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/image-optimization-worker-bee.toml","file","agents/image-optimization-worker-bee.toml"
"agents","image-optimization-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/image-optimization-worker-bee.toml","file",".codex/agents/image-optimization-worker-bee.toml"
"agents","impeccable-worker-bee.md","vibe-coding-tools canonical",".claude","9/5/2026 8:53:32 AM","GitHub/vibe-coding-tools/.claude/agents/impeccable-worker-bee.md","file",".claude/agents/impeccable-worker-bee.md"
"agents","impeccable-worker-bee.md","vibe-coding-tools local agents",".agents","9/5/2026 8:53:32 AM","GitHub/vibe-coding-tools/.agents/agents/impeccable-worker-bee.md","file",".agents/agents/impeccable-worker-bee.md"
"agents","impeccable-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/impeccable-worker-bee.md","file",".cursor/agents/impeccable-worker-bee.md"
"agents","impeccable-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/impeccable-worker-bee.toml","file",".codex/agents/impeccable-worker-bee.toml"
"agents","incorporation-startup-stack-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/incorporation-startup-stack-guardian.md","file",".cursor/agents/incorporation-startup-stack-guardian.md"
"agents","incorporation-startup-stack-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/incorporation-startup-stack-worker-bee.md","file","agents/incorporation-startup-stack-worker-bee.md"
"agents","investor-cap-table-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/investor-cap-table-guardian.md","file",".cursor/agents/investor-cap-table-guardian.md"
"agents","investor-cap-table-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/investor-cap-table-worker-bee.md","file","agents/investor-cap-table-worker-bee.md"
"agents","kanban-flow-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/kanban-flow-guardian.md","file",".cursor/agents/kanban-flow-guardian.md"
"agents","kanban-flow-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/kanban-flow-worker-bee.md","file","agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/kanban-flow-worker-bee.md","file","agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/kanban-flow-worker-bee.md","file","agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/kanban-flow-worker-bee.md","file",".claude/agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/kanban-flow-worker-bee.md","file",".agents/agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/kanban-flow-worker-bee.md","file",".cursor/agents/kanban-flow-worker-bee.md"
"agents","kanban-flow-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/kanban-flow-worker-bee.toml","file","agents/kanban-flow-worker-bee.toml"
"agents","kanban-flow-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/kanban-flow-worker-bee.toml","file",".codex/agents/kanban-flow-worker-bee.toml"
"agents","knowledge-base-help-center-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/knowledge-base-help-center-guardian.md","file",".cursor/agents/knowledge-base-help-center-guardian.md"
"agents","knowledge-base-help-center-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/knowledge-base-help-center-worker-bee.md","file","agents/knowledge-base-help-center-worker-bee.md"
"agents","knowledge-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/knowledge-worker-bee.md","file","agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/knowledge-worker-bee.md","file","agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/knowledge-worker-bee.md","file","agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/knowledge-worker-bee.md","file",".claude/agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/knowledge-worker-bee.md","file",".agents/agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/knowledge-worker-bee.md","file",".cursor/agents/knowledge-worker-bee.md"
"agents","knowledge-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/knowledge-worker-bee.toml","file","agents/knowledge-worker-bee.toml"
"agents","knowledge-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/knowledge-worker-bee.toml","file",".codex/agents/knowledge-worker-bee.toml"
"agents","legal-docs-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/legal-docs-guardian.md","file",".cursor/agents/legal-docs-guardian.md"
"agents","legal-docs-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/legal-docs-worker-bee.md","file","agents/legal-docs-worker-bee.md"
"agents","library-guardian.md","legion-suite cursor",".cursor","5/24/2026 4:25:34 PM","GitHub/legion-suite/.cursor/agents/library-guardian.md","file",".cursor/agents/library-guardian.md"
"agents","library-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/library-worker-bee.md","file","agents/library-worker-bee.md"
"agents","library-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/library-worker-bee.md","file","agents/library-worker-bee.md"
"agents","library-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/library-worker-bee.md","file","agents/library-worker-bee.md"
"agents","library-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/library-worker-bee.md","file",".claude/agents/library-worker-bee.md"
"agents","library-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/library-worker-bee.md","file",".agents/agents/library-worker-bee.md"
"agents","library-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/library-worker-bee.md","file",".cursor/agents/library-worker-bee.md"
"agents","library-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/library-worker-bee.toml","file","agents/library-worker-bee.toml"
"agents","library-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/library-worker-bee.toml","file",".codex/agents/library-worker-bee.toml"
"agents","lifecycle-email-worker-bee.md","user global claude","","9/4/2026 4:14:45 AM",".claude/agents/lifecycle-email-worker-bee.md","file","agents/lifecycle-email-worker-bee.md"
"agents","lifecycle-email-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 4:14:45 AM","GitHub/vibe-coding-tools/.claude/agents/lifecycle-email-worker-bee.md","file",".claude/agents/lifecycle-email-worker-bee.md"
"agents","lifecycle-email-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 4:14:45 AM","GitHub/vibe-coding-tools/.agents/agents/lifecycle-email-worker-bee.md","file",".agents/agents/lifecycle-email-worker-bee.md"
"agents","lifecycle-email-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/lifecycle-email-worker-bee.md","file",".cursor/agents/lifecycle-email-worker-bee.md"
"agents","lifecycle-email-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 9:53:41 AM","GitHub/vibe-coding-tools/.codex/agents/lifecycle-email-worker-bee.toml","file",".codex/agents/lifecycle-email-worker-bee.toml"
"agents","lighthouse-pagespeed-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/lighthouse-pagespeed-guardian.md","file",".cursor/agents/lighthouse-pagespeed-guardian.md"
"agents","lighthouse-pagespeed-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/lighthouse-pagespeed-worker-bee.md","file","agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/lighthouse-pagespeed-worker-bee.md","file","agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/lighthouse-pagespeed-worker-bee.md","file","agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/lighthouse-pagespeed-worker-bee.md","file",".claude/agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/lighthouse-pagespeed-worker-bee.md","file",".agents/agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/lighthouse-pagespeed-worker-bee.md","file",".cursor/agents/lighthouse-pagespeed-worker-bee.md"
"agents","lighthouse-pagespeed-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/lighthouse-pagespeed-worker-bee.toml","file","agents/lighthouse-pagespeed-worker-bee.toml"
"agents","lighthouse-pagespeed-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/lighthouse-pagespeed-worker-bee.toml","file",".codex/agents/lighthouse-pagespeed-worker-bee.toml"
"agents","live-chat-support-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/live-chat-support-guardian.md","file",".cursor/agents/live-chat-support-guardian.md"
"agents","live-chat-support-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/live-chat-support-worker-bee.md","file","agents/live-chat-support-worker-bee.md"
"agents","lovable-audit-worker-bee.md","user global agents","","8/31/2026 7:05:21 AM",".agents/agents/lovable-audit-worker-bee.md","file","agents/lovable-audit-worker-bee.md"
"agents","markdown-mdx-content-pipeline-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/markdown-mdx-content-pipeline-guardian.md","file",".cursor/agents/markdown-mdx-content-pipeline-guardian.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/markdown-mdx-content-pipeline-worker-bee.md","file","agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/markdown-mdx-content-pipeline-worker-bee.md","file","agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/markdown-mdx-content-pipeline-worker-bee.md","file","agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/markdown-mdx-content-pipeline-worker-bee.md","file",".claude/agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/markdown-mdx-content-pipeline-worker-bee.md","file",".agents/agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/markdown-mdx-content-pipeline-worker-bee.md","file",".cursor/agents/markdown-mdx-content-pipeline-worker-bee.md"
"agents","markdown-mdx-content-pipeline-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/markdown-mdx-content-pipeline-worker-bee.toml","file","agents/markdown-mdx-content-pipeline-worker-bee.toml"
"agents","markdown-mdx-content-pipeline-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/markdown-mdx-content-pipeline-worker-bee.toml","file",".codex/agents/markdown-mdx-content-pipeline-worker-bee.toml"
"agents","mcp-protocol-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/mcp-protocol-worker-bee.md","file","agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/mcp-protocol-worker-bee.md","file","agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/mcp-protocol-worker-bee.md","file","agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/mcp-protocol-worker-bee.md","file",".claude/agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/mcp-protocol-worker-bee.md","file",".agents/agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/mcp-protocol-worker-bee.md","file",".cursor/agents/mcp-protocol-worker-bee.md"
"agents","mcp-protocol-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/mcp-protocol-worker-bee.toml","file","agents/mcp-protocol-worker-bee.toml"
"agents","mcp-protocol-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/mcp-protocol-worker-bee.toml","file",".codex/agents/mcp-protocol-worker-bee.toml"
"agents","mcp-tool-docs-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/mcp-tool-docs-worker-bee.md","file","agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/mcp-tool-docs-worker-bee.md","file","agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/mcp-tool-docs-worker-bee.md","file","agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/mcp-tool-docs-worker-bee.md","file",".claude/agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/mcp-tool-docs-worker-bee.md","file",".agents/agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/mcp-tool-docs-worker-bee.md","file",".cursor/agents/mcp-tool-docs-worker-bee.md"
"agents","mcp-tool-docs-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/mcp-tool-docs-worker-bee.toml","file","agents/mcp-tool-docs-worker-bee.toml"
"agents","mcp-tool-docs-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/mcp-tool-docs-worker-bee.toml","file",".codex/agents/mcp-tool-docs-worker-bee.toml"
"agents","mind-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/mind-guardian.md","file",".cursor/agents/mind-guardian.md"
"agents","mind-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/mind-worker-bee.md","file","agents/mind-worker-bee.md"
"agents","mind-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/mind-worker-bee.md","file","agents/mind-worker-bee.md"
"agents","mind-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/mind-worker-bee.md","file","agents/mind-worker-bee.md"
"agents","mind-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/mind-worker-bee.md","file",".claude/agents/mind-worker-bee.md"
"agents","mind-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/mind-worker-bee.md","file",".agents/agents/mind-worker-bee.md"
"agents","mind-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/mind-worker-bee.md","file",".cursor/agents/mind-worker-bee.md"
"agents","mind-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/mind-worker-bee.toml","file","agents/mind-worker-bee.toml"
"agents","mind-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/mind-worker-bee.toml","file",".codex/agents/mind-worker-bee.toml"
"agents","modal-toast-dialog-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/modal-toast-dialog-guardian.md","file",".cursor/agents/modal-toast-dialog-guardian.md"
"agents","modal-toast-dialog-worker-bee.md","user global agents","","8/15/2026 4:05:50 AM",".agents/agents/modal-toast-dialog-worker-bee.md","file","agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.md","user global claude","","8/15/2026 4:05:50 AM",".claude/agents/modal-toast-dialog-worker-bee.md","file","agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.md","user global cursor","","8/15/2026 4:05:50 AM",".cursor/agents/modal-toast-dialog-worker-bee.md","file","agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/modal-toast-dialog-worker-bee.md","file",".claude/agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/modal-toast-dialog-worker-bee.md","file",".agents/agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/modal-toast-dialog-worker-bee.md","file",".cursor/agents/modal-toast-dialog-worker-bee.md"
"agents","modal-toast-dialog-worker-bee.toml","user global codex","","8/15/2026 4:05:50 AM",".codex/agents/modal-toast-dialog-worker-bee.toml","file","agents/modal-toast-dialog-worker-bee.toml"
"agents","modal-toast-dialog-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/modal-toast-dialog-worker-bee.toml","file",".codex/agents/modal-toast-dialog-worker-bee.toml"
